num_users,desc_length,is_touristique,num_users^2,num_users users_desc_interaction,std_age users_desc_interaction,description desc_length,desc_length users_desc_interaction,is_touristique^2,is_touristique users_desc_interaction,visiteurs
1.9512230160419,-0.9970739252879862,-1.2861135448763712,3.8072712583316486,-3.7961308981808672,-1.5535315396418976,-0.5507438761535781,1.9398208735945577,1.6540880503144657,2.502151382048518,1625
-0.7309141591036433,1.723592896935955,0.7775363256096691,0.534235507978186,0.9208045268421733,0.7930205956328014,-1.8669619796340902,-2.1713796649909938,0.6045627376425854,-0.9795390600773554,2236
-0.7309141591036433,1.723592896935955,0.7775363256096691,0.534235507978186,0.9208045268421733,0.7930205956328014,-1.3790571011747028,-2.1713796649909938,0.6045627376425854,-0.9795390600773554,2328
-0.7309141591036433,-0.0589129521073168,0.7775363256096691,0.534235507978186,-0.03147339089554693,-0.0271056955814126,-0.03964422292127834,-0.002536810030822366,0.6045627376425854,0.03348095587778906,2301
-0.7309141591036433,0.128719242528817,0.7775363256096691,0.534235507978186,0.06876638991894989,0.05922338770429409,-0.05103242264397869,-0.012110256056147024,0.6045627376425854,-0.0731527300122261,1985
-0.7309141591036433,0.5039836318010849,-1.2861135448763712,0.534235507978186,0.2692459515479436,0.23188155427570759,-0.8338767569179817,-0.1856518317763632,1.6540880503144657,0.4737640677444244,1649
-0.7309141591036433,-0.8094417306518523,0.7775363256096691,0.534235507978186,-0.4324325141535344,-0.3724220287242395,0.3463728612937127,-0.4788919714947464,0.6045627376425854,0.46001569943784987,1724
-0.7309141591036433,0.9730641183914196,0.7775363256096691,0.534235507978186,0.5198454035841859,0.4477042624899744,-0.23275648481748878,-0.6920688333070713,0.6045627376425854,-0.5530043165172945,1557
-0.7309141591036433,-0.4341773413795846,0.7775363256096691,0.534235507978186,-0.23195295252454065,-0.19976386215282607,0.031022749529099964,-0.13778460164973982,0.6045627376425854,0.24674832765781946,1625
-0.7309141591036433,0.7854319237552856,0.7775363256096691,0.534235507978186,0.4196056227696889,0.36137517920426765,0.8949817855324421,-0.45090336177739615,0.6045627376425854,-0.4463706306272792,1668
-0.7309141591036433,1.2545124103456202,0.7775363256096691,0.534235507978186,0.670205074805931,0.5771978874185344,-1.3128291026031376,-1.1503137178950624,0.6045627376425854,-0.7129548453523172,1684
0.6101544284691285,-0.5279934386976515,-1.2861135448763712,0.37228842658048883,-0.19656584653757045,0.023540284625989876,-0.028701202516432347,0.17009706461409027,1.6540880503144657,0.4143311691211474,1528
-0.7309141591036433,1.723592896935955,-1.2861135448763712,0.534235507978186,0.9208045268421733,0.7930205956328014,-2.815665909971787,-2.1713796649909938,1.6540880503144657,1.620243854090217,1023
0.6101544284691285,0.5977997291191517,0.7775363256096691,0.37228842658048883,0.2225539205640114,-0.06724278592930256,0.555829730344126,0.21804754209745553,0.6045627376425854,0.28360649299806395,1526
-0.7309141591036433,-0.0589129521073168,-1.2861135448763712,0.534235507978186,-0.03147339089554693,-0.0271056955814126,-0.08782148208382717,-0.002536810030822366,1.6540880503144657,-0.05538044903055676,1291
-0.7309141591036433,-0.9970739252879862,0.7775363256096691,0.534235507978186,-0.5326722949680313,-0.4587511120099463,1.1218251211877432,-0.726642998252033,0.6045627376425854,0.566649385327865,1920
-0.7309141591036433,0.128719242528817,0.7775363256096691,0.534235507978186,0.06876638991894989,0.05922338770429409,-0.09151810196925567,-0.012110256056147024,0.6045627376425854,-0.0731527300122261,1635
1.9512230160419,2.380305578162424,-1.2861135448763712,3.8072712583316486,9.062469013784295,10.481327852542885,2.03850061384851,11.055345989713182,1.6540880503144657,-5.973363399686398,1740
0.6101544284691285,-0.5279934386976515,0.7775363256096691,0.37228842658048883,-0.19656584653757045,-0.15571183739484837,0.29789959284651724,0.17009706461409027,0.6045627376425854,-0.25048918589453395,2241
0.6101544284691285,-0.5279934386976515,0.7775363256096691,0.37228842658048883,-0.19656584653757045,0.16694198224266046,0.31727421630025154,0.17009706461409027,0.6045627376425854,-0.25048918589453395,2324
-0.7309141591036433,-2.591947579695124,0.7775363256096691,0.534235507978186,-1.3847104318912544,-1.1925483199384534,-4.380130918091135,-4.910421843408556,0.6045627376425854,1.473035715392994,1673
-0.7309141591036433,-2.4981314823770573,-1.2861135448763712,0.534235507978186,-1.334590541484006,-1.1493837782956,-1.3012952290198827,-4.561387416345128,1.6540880503144657,-2.3483400217221417,766
0.6101544284691285,0.9730641183914196,-1.2861135448763712,0.37228842658048883,0.3622605095978721,1.4101662912703004,-1.3396552353719506,0.5777270260650336,1.6540880503144657,-0.7635905377866371,1665
-0.7309141591036433,0.0349031452107501,0.7775363256096691,0.534235507978186,0.01864649951170147,0.016058846061440743,-0.029024015791421002,-0.0008904212239194166,0.6045627376425854,-0.019835887067218512,1833
-0.7309141591036433,0.8792480210733525,0.7775363256096691,0.534235507978186,0.46972551317693734,0.40453972084712103,0.13075923220082855,-0.5650529857226684,0.6045627376425854,-0.4996874735722869,2195
-0.7309141591036433,0.0349031452107501,0.7775363256096691,0.534235507978186,0.01864649951170147,0.016058846061440743,-0.011642210750070759,-0.0008904212239194166,0.6045627376425854,-0.019835887067218512,1714
-0.7309141591036433,-2.591947579695124,-1.2861135448763712,0.534235507978186,-1.3847104318912544,-1.1925483199384534,-1.3637520226894155,-4.910421843408556,1.6540880503144657,-2.436530774517972,564
-0.7309141591036433,1.2545124103456202,0.7775363256096691,0.534235507978186,0.670205074805931,0.5771978874185344,1.2519281941351983,-1.1503137178950624,0.6045627376425854,-0.7129548453523172,2121
